ID,IS_HCP,taxonomy
119573,0,2084P0800X
119574,0,207Q00000X
119575,1,2084P0800X
119576,0,2084P0800X
119577,0,2084P0800X
119578,1,2084P0800X
119579,0,2084P0800X
119580,0,2084N0400X
119581,0,2084P0800X
119582,0,2084P0800X
119583,0,2084P0800X
119584,0,207R00000X
119585,0,2084P0800X
119586,0,2084P0800X
119587,0,2084P0800X
119588,0,2084P0800X
119589,0,2084P0800X
119590,0,2084N0400X
119591,0,2084N0400X
119592,0,2084P0800X
119593,0,208000000X
119594,0,2084P0800X
119595,0,2084P0800X
119596,0,2084N0400X
119597,0,2084P0800X
119598,0,2084P0800X
119599,0,2084P0800X
119600,0,2084P0800X
119601,0,2084P0800X
119602,0,2084P0800X
119603,0,2085R0001X
119604,0,2084P0800X
119605,1,2084P0800X
119606,0,2084P0800X
119607,0,207Q00000X
119608,0,2084P0800X
119609,0,207R00000X
119610,0,2084P0800X
119611,0,2084P0800X
119612,0,208D00000X
119613,0,2084P0800X
119614,0,2084P0800X
119615,0,2084P0800X
119616,0,2084P0800X
119617,0,2084P0800X
119618,0,207RG0300X
119619,0,2084P0800X
119620,0,2084P0800X
119621,0,207Q00000X
119622,0,2084P0800X
119623,0,2084N0400X
119624,0,207RG0300X
119625,0,207RC0000X
119626,0,2084P0800X
119627,0,2084P0800X
119628,0,2084N0600X
119629,0,2084P0800X
119630,0,2084P0800X
119631,0,2084P0800X
119632,0,207R00000X
119633,0,2084P0800X
119634,0,2084P0800X
119635,0,2084P0800X
119636,0,2084P0800X
119637,0,2084P0800X
119638,0,2084P0800X
119639,0,2084P0800X
119640,0,2084N0400X
119641,0,2084P0800X
119642,1,2084P0800X
119643,0,2084P0800X
119644,0,2084P0800X
119645,0,2084P0800X
119646,1,2084P0800X
119647,1,2084P0800X
119648,0,2084P0800X
119649,1,2084P0800X
119650,0,2084P0800X
119651,0,2084P0800X
119652,1,2084P0800X
119653,0,2084P0800X
119654,0,2084P0800X
119655,0,2084P0800X
119656,1,207RX0202X
119657,0,2084P0800X
119658,0,2084P0800X
119659,0,2084P0800X
119660,1,2084P0800X
119661,0,207Q00000X
119662,0,2084P0800X
119663,0,207Q00000X
119664,0,207RP1001X
119665,0,2084N0600X
119666,0,2084P0800X
119667,0,204D00000X
119668,0,2084P0800X
119669,0,2084P0800X
119670,1,2084A0401X
119671,0,2084P0800X
119672,1,2084P0800X
119673,0,2084N0400X
119674,0,2084P0800X
119675,0,2084P0800X
119676,0,2084N0400X
119677,0,2084P0800X
119678,0,2084P0800X
119679,0,2084P0800X
119680,0,207Q00000X
119681,0,2084P0800X
119682,0,2084P0800X
119683,0,2084P0800X
119684,1,2084P0800X
119685,1,2084P0800X
119686,1,2084P0800X
119687,0,2084P0800X
119688,0,2084P0800X
119689,0,2084P0800X
119690,0,2084P0800X
119691,0,2084P0800X
119692,0,207T00000X
119693,0,2084P0800X
119694,0,2084P0800X
119695,0,2084P0800X
119696,1,207Q00000X
119697,0,207Q00000X
119698,0,2084P0800X
119699,0,2084P0800X
119700,0,2084P0800X
119701,1,2084P0800X
119702,0,2084P0800X
119703,0,2084P0800X
119704,1,2084P0800X
119705,0,2084P0800X
119706,0,2084P0800X
119707,0,2084P0800X
119708,0,2084P0800X
119709,0,2084P0800X
119710,0,2084P0800X
119711,1,2084N0400X
119712,0,2084P0800X
119713,0,2084P0800X
119714,0,2084P0800X
119715,0,2084N0400X
119716,0,2084P0800X
119717,0,2084P0800X
119718,0,2084P0800X
119719,0,2084P0800X
119720,0,2080P0207X
119721,1,2084P0800X
119722,0,2084P0800X
119723,0,2084P0800X
119724,0,2084S0012X
119725,0,2084P0800X
119726,0,207R00000X
119727,0,207R00000X
119728,0,2084P0800X
119729,0,207Q00000X
119730,0,2084P0800X
119731,0,2084P0800X
119732,0,2084P0800X
119733,0,2084P0800X
119734,0,2084P0800X
119735,0,2084P0800X
119736,0,2084P0800X
119737,0,2084P0800X
119738,0,2084P0800X
119739,0,2084P0800X
119740,0,2084P0800X
119741,0,2084P0800X
119742,0,2084V0102X
119743,0,2084P0800X
119744,0,2084P0800X
119745,0,2084N0400X
119746,0,2084P0800X
119747,0,2084P0800X
119748,0,363A00000X
119749,0,2084P0800X
119750,0,2084P0800X
119751,0,2084P0800X
119752,0,2084P0800X
119753,0,2084P0800X
119754,0,207Q00000X
119755,0,2084P0800X
119756,0,2084P0800X
119757,0,2084P0800X
119758,0,2084P0800X
119759,1,2084P0800X
119760,0,2084P0800X
119761,0,2084N0400X
119762,0,2084P0800X
119763,0,2084P0800X
119764,0,2084P0800X
119765,0,2084P0800X
119766,0,207R00000X
119767,0,2084P0800X
119768,0,2084P0800X
119769,0,2084P0800X
119770,0,2084P0800X
119771,0,2084P0800X
119772,0,2084P0800X
119773,0,2084P0800X
119774,0,2084P0800X
119775,0,2084P0800X
119776,0,2084P0800X
119777,0,2084P0800X
119778,1,2084P0800X
119779,0,2084P0800X
119780,0,2084P0800X
119781,0,207R00000X
119782,0,2084P0800X
119783,0,2084N0400X
119784,0,2084P0800X
119785,0,2084P0800X
119786,0,2084P0800X
119787,0,207R00000X
119788,0,2084P0800X
119789,1,207R00000X
119790,0,2084P0800X
119791,1,2084P0800X
119792,0,2084P0800X
119793,0,2084P0800X
119794,0,2084P0800X
119795,0,2084P0800X
119796,0,2084P0800X
119797,0,2084P0800X
119798,0,2084N0400X
119799,0,2084P0800X
119800,0,2084P0800X
119801,0,2084P0800X
119802,0,2084P0800X
119803,0,2084P0800X
119804,0,2084P0800X
119805,0,2084P0800X
119806,0,2084P0800X
119807,0,2084P0800X
119808,0,2084P0800X
119809,0,2084P0800X
119810,0,2084P0800X
119811,0,2084P0800X
119812,0,2084P0800X
119813,0,2084P0800X
119814,0,2084P0800X
119815,0,207R00000X
119816,0,2084P0800X
119817,0,2084P0800X
119818,0,207Q00000X
119819,0,2084P0800X
119820,1,207RS0012X
119821,0,2084P0800X
119822,0,207R00000X
119823,0,2084P0800X
119824,0,2084P0800X
119825,1,2084P0800X
119826,0,2084P0800X
119827,0,2084P0800X
119828,1,207Q00000X
119829,0,2084P0800X
119830,0,2084P0800X
119831,0,2084N0600X
119832,0,2084P0800X
119833,0,2084P0800X
119834,0,2084P0800X
119835,0,2084P0800X
119836,0,2084P0800X
119837,0,2084P0800X
119838,1,2084P0800X
119839,1,2084P0800X
119840,0,2084P0800X
119841,0,2084P0800X
119842,0,2084P0800X
119843,1,2084P0800X
119844,0,207N00000X
119845,0,2084P0800X
119846,0,2084P0800X
119847,0,2084P0800X
119848,0,2084P0800X
119849,0,2084P0800X
119850,0,2084P0800X
119851,0,2084P0800X
119852,0,2084N0400X
119853,0,2084P0800X
119854,0,2084P0800X
119855,0,2084P0800X
119856,0,207Q00000X
119857,1,207RG0100X
119858,1,2084P0800X
119859,0,2084P0800X
119860,0,2084P0800X
119861,1,2084P0800X
119862,0,2084P0800X
119863,0,2084P0800X
119864,0,2084P0800X
119865,0,2084P0800X
119866,0,2084P0800X
119867,0,2084P0800X
119868,0,2084P0800X
119869,0,2084P0800X
119870,0,2084P0800X
119871,1,2084P0800X
119872,0,207R00000X
119873,0,2084N0402X
119874,0,207Q00000X
119875,0,208000000X
119876,0,207Q00000X
119877,0,2084P0800X
119878,0,2084P0800X
119879,0,2084P0800X
119880,0,2084P0800X
119881,0,2084N0400X
119882,0,2084P0800X
119883,0,208000000X
119884,0,2084N0400X
119885,0,2084P0800X
119886,0,207R00000X
119887,1,2084P0800X
119888,1,2084P0800X
119889,0,2084P0800X
119890,0,2084P0800X
119891,1,2084P0800X
119892,0,2084P0800X
119893,0,207R00000X
119894,0,2084P0800X
119895,0,2084P0800X
119896,0,2084P0800X
119897,0,2084P0800X
119898,0,2084P0800X
119899,0,2084P0800X
119900,0,2084P0800X
119901,0,2084P0800X
119902,0,2084P0800X
119903,0,2084P0800X
119904,0,2084P0800X
119905,0,207WX0200X
119906,0,2084P0800X
119907,0,2084P0800X
119908,0,2084P0800X
119909,0,2084P0800X
119910,0,2084P0800X
119911,0,2084P0800X
119912,0,183500000X
119913,0,2084P0800X
119914,0,2084P0800X
119915,0,2084P0800X
119916,0,2084P0800X
119917,0,207Q00000X
119918,0,390200000X
119919,0,2084P0800X
119920,0,2084P0800X
119921,0,2084P0800X
119922,0,2084P0800X
119923,0,2084P0800X
119924,0,2084P0800X
119925,0,2084P0800X
119926,0,2084P0800X
119927,0,2084P0800X
119928,0,2084N0400X
119929,0,2084P0800X
119930,0,2084P0800X
119931,0,208M00000X
119932,1,2084P0800X
119933,0,2084P0800X
119934,0,2084P0800X
119935,0,2084P0800X
119936,0,2084P0800X
119937,0,2084P0800X
119938,0,2084P0800X
119939,0,2084P0800X
119940,0,2084P0800X
119941,0,2084P0800X
119942,0,2084P0800X
119943,1,2084P0800X
119944,0,207R00000X
119945,0,2084P0800X
119946,0,2084P0800X
119947,0,208000000X
119948,1,2084P0800X
119949,0,2084P0800X
119950,0,2084P0800X
119951,0,207Q00000X
119952,0,207P00000X
119953,0,2084P0800X
119954,0,2084P0800X
119955,0,2084P0800X
119956,0,2084P0800X
119957,0,2084P0800X
119958,1,2084N0400X
119959,0,207N00000X
119960,0,2084P0800X
119961,0,2084P0800X
119962,0,207Q00000X
119963,0,2084P0800X
119964,0,2084P0800X
119965,0,2084P0800X
119966,1,2084P0800X
119967,0,207R00000X
119968,0,2084P0800X
119969,0,2084P0800X
119970,0,2084N0400X
119971,0,2084P0800X
119972,0,2084P0800X
119973,0,2084P0800X
119974,0,2084N0400X
119975,0,2084P0800X
119976,0,2084N0400X
119977,0,2084P0800X
119978,0,2084P0800X
119979,0,2084P0800X
119980,0,2080P0008X
119981,0,2084P0800X
119982,0,207R00000X
119983,0,2084P0800X
119984,1,2084P0800X
119985,0,2084N0400X
119986,0,2084P0800X
119987,0,2084P0800X
119988,0,2084P0800X
119989,0,2084P0800X
119990,0,2084P0800X
119991,0,2084P0800X
119992,0,2084N0400X
119993,0,207Q00000X
119994,0,2084P0800X
119995,0,2084P0800X
119996,0,2084P0800X
119997,0,363LP0808X
119998,0,2084N0600X
119999,0,2084P0800X
120000,0,2084P0800X
120001,0,363A00000X
120002,0,2084P0800X
120003,0,2084P0800X
120004,0,2084P0800X
120005,0,2084N0402X
120006,0,2084P0800X
120007,0,2084P0800X
120008,0,2084P0800X
120009,0,208D00000X
120010,0,2084P0800X
120011,0,2084P0800X
120012,0,2084P0800X
120013,0,2084P0800X
120014,0,2084P0800X
120015,0,2084P0800X
120016,0,2084P0800X
120017,0,2084P0800X
120018,1,2084P0800X
120019,0,2084N0600X
120020,0,2084P0800X
120021,0,2084P0800X
120022,0,2084P0800X
120023,1,2084N0400X
120024,0,2084P0800X
120025,0,2084P0800X
120026,0,2084P0804X
120027,0,2084P0800X
120028,0,2084P0800X
120029,0,2084P0800X
120030,0,2084P0800X
120031,0,207W00000X
120032,0,207W00000X
120033,0,207RP1001X
120034,0,2084P0800X
120035,0,2084P0800X
120036,1,2084P0800X
120037,0,207RG0300X
120038,0,2084P0800X
120039,0,2084P0800X
120040,0,2084P0800X
120041,0,2084P0800X
120042,0,2084P0800X
120043,0,2084P0800X
120044,0,2084P0800X
120045,0,2084P0800X
120046,0,2084N0400X
120047,0,2084P0800X
120048,0,2084P0800X
120049,0,2084N0400X
120050,1,2084P0800X
120051,0,363A00000X
120052,0,2084P0800X
120053,0,2084P0800X
120054,0,2084P0800X
120055,0,2084P0800X
120056,0,2084P0800X
120057,0,2084P0800X
120058,0,2084P0800X
120059,1,2084P0800X
120060,0,2084P0800X
120061,0,2084P0800X
120062,0,2084P0800X
120063,0,2084P0800X
120064,0,2084P0800X
120065,0,2084P0800X
120066,0,2084P0800X
120067,0,2084P0800X
120068,1,2084N0400X
120069,0,2084P0800X
120070,0,2084P0800X
120071,0,2084N0400X
120072,0,2084P0800X
120073,0,207RG0300X
120074,0,2084P0800X
120075,0,2084P0800X
120076,0,2084P0800X
120077,0,207R00000X
120078,0,2084P0800X
120079,0,2084P0800X
120080,0,2084P0800X
120081,0,2084P0800X
120082,0,2084P0800X
120083,0,2084P0800X
120084,0,2084P0800X
120085,1,208000000X
120086,0,2084P0800X
120087,0,2084P0800X
120088,0,2084P0800X
120089,0,2084P0800X
120090,0,2084P0800X
120091,0,207R00000X
120092,0,2084P0800X
120093,0,2084N0400X
120094,0,2084P0800X
120095,0,2084P0800X
120096,1,363LF0000X
120097,0,207R00000X
120098,0,2084P0800X
120099,0,2084P0800X
120100,0,2084P0800X
120101,0,2084N0400X
120102,0,2084P0800X
120103,0,2084P0800X
120104,0,2084P0800X
120105,1,2084P0800X
120106,0,207RG0300X
120107,1,2084N0008X
120108,0,2084P0800X
120109,0,2084N0402X
120110,0,2084P0800X
120111,1,2084P0800X
120112,1,2084P0800X
120113,0,2084P0800X
120114,0,2084P0800X
120115,0,2084P0800X
120116,0,2084P0800X
120117,0,2084N0400X
120118,1,2084P0800X
120119,1,363LF0000X
120120,1,207R00000X
120121,1,2084P0800X
120122,1,2084N0400X
120123,0,2084P0800X
120124,0,2084P0800X
120125,0,2084P0800X
120126,0,2084P0800X
120127,0,2084P0800X
120128,0,174400000X
120129,1,2084P0800X
120130,0,2084P0800X
120131,0,2084N0400X
120132,1,2084P0800X
120133,0,2084P0800X
120134,0,2084N0400X
120135,0,2084P0800X
120136,0,2084P0800X
120137,0,2084P0800X
120138,0,2084N0400X
120139,0,2084P0800X
120140,0,2084P0800X
120141,1,2084P0800X
120142,0,2084P0800X
120143,0,2084P0800X
120144,0,2084P0800X
120145,0,2084P0800X
120146,0,2084N0600X
120147,0,2084P0800X
120148,0,2084P0800X
120149,0,207N00000X
120150,0,207Q00000X
120151,0,2084P0800X
120152,0,207P00000X
120153,0,2084P0800X
120154,0,2084P0800X
120155,0,2084P0800X
120156,1,207RI0200X
120157,0,2084N0400X
120158,0,2084N0400X
120159,0,2084P0800X
120160,0,2084P0800X
120161,0,2084P0800X
120162,0,2084P0800X
120163,0,2084P0800X
120164,0,2084F0202X
120165,0,2084P0800X
120166,0,2084P0800X
120167,0,2084P0800X
120168,0,363LF0000X
120169,0,2084P0800X
120170,0,2084P0800X
120171,0,2084P0800X
120172,0,207RC0000X
120173,0,2084P0800X
120174,0,2084P0800X
120175,0,207Q00000X
120176,0,207Q00000X
120177,1,2084P0800X
120178,0,2084P0800X
120179,0,2084P0800X
120180,0,2084P0800X
120181,0,2084P0800X
120182,0,111N00000X
120183,0,2084P0800X
120184,0,2084P0800X
120185,0,207R00000X
120186,0,2084P0800X
120187,0,2084P0800X
120188,0,2084P0800X
120189,0,2084P0800X
120190,0,2084P0800X
120191,0,2084P0800X
120192,0,2084P0800X
120193,0,2084P0800X
120194,0,2084P0800X
120195,0,2084P0800X
120196,0,2084P0800X
120197,0,2084P0800X
120198,0,2084P0800X
120199,0,2084P0800X
120200,0,207RI0011X
120201,0,2084P0800X
120202,0,2084N0400X
120203,0,2084P0800X
120204,0,2084P0800X
120205,0,2084N0400X
120206,0,2084P0800X
120207,0,207Q00000X
120208,0,207RG0100X
120209,0,2084P0800X
120210,0,2084P0800X
120211,0,207N00000X
120212,1,2084N0400X
120213,1,2084P0800X
120214,0,2084P0800X
120215,0,2084P0800X
120216,0,2084P0800X
120217,0,207R00000X
120218,0,2084P0800X
120219,0,2084N0402X
120220,0,2084P0800X
120221,0,2084P0800X
120222,1,2084P0800X
120223,0,2084P0800X
120224,0,2084P0800X
120225,0,2084P0804X
120226,0,2084P0800X
120227,1,2084P0800X
120228,0,2084P0800X
120229,0,2084N0600X
120230,0,2084P0800X
120231,0,2084P0800X
120232,0,208000000X
120233,0,2084P0800X
120234,0,2084P0800X
120235,0,2084P0800X
120236,0,2084P0800X
120237,0,2084P0800X
120238,0,2084P0800X
120239,0,2084P0800X
120240,0,2084P0800X
120241,0,207R00000X
120242,0,2084P0800X
120243,0,2084P0800X
120244,0,2084P0800X
120245,0,2084P0800X
120246,0,207ZP0105X
120247,0,207RP1001X
120248,0,2084P0800X
120249,0,2084N0600X
120250,0,2084P0800X
120251,0,2084P0800X
120252,0,207RG0300X
120253,0,2084P0800X
120254,0,207R00000X
120255,0,2084P0800X
120256,0,2084P0800X
120257,0,2084P0800X
120258,0,2084P0800X
120259,0,2084P0800X
120260,0,2084P0800X
120261,0,2084N0400X
120262,0,2084N0400X
120263,0,207Q00000X
120264,0,2084P0800X
120265,0,2084P0800X
120266,0,2084P0800X
120267,1,2084P0800X
120268,0,2084P0800X
120269,0,2084P0800X
120270,0,2084N0400X
120271,0,2084P0800X
120272,0,2084P0800X
120273,0,2084P0800X
120274,1,2084P0800X
120275,1,2084P0800X
120276,0,2084P0800X
120277,0,2084P0800X
120278,0,2084P0800X
120279,0,2084P0800X
120280,1,2084P0800X
120281,0,2084P0800X
120282,0,2084P0800X
120283,0,2084P0800X
120284,0,2084P0800X
120285,1,2084P0800X
120286,1,207Q00000X
120287,1,2084P0800X
120288,0,2084P0800X
120289,1,2084N0008X
120290,0,2084P0800X
120291,0,2084P0800X
120292,0,2084P0800X
120293,0,2084P0800X
120294,0,2084P0800X
120295,0,2084P0800X
120296,0,2084P0800X
120297,1,2084P0800X
120298,1,2084P0800X
120299,0,2084P0800X
120300,0,2084P0800X
120301,0,2084P0800X
120302,0,2084P0800X
120303,0,2084P0800X
120304,0,2084P0800X
120305,0,2084P0800X
120306,0,2084P0800X
120307,0,2084P0800X
120308,0,2084P0800X
120309,0,2084P0800X
120310,0,2084P0800X
120311,0,2084P0800X
120312,0,2084P0800X
120313,0,2084P0800X
120314,1,2084P0800X
120315,1,2084P0800X
120316,0,2084P0800X
120317,0,2084P0800X
120318,1,2084P0800X
120319,0,2084P0800X
120320,0,2084P0800X
120321,1,2084P0800X
120322,0,2084P0800X
120323,0,2084P0800X
120324,0,2084P0800X
120325,0,2084P0800X
120326,1,2084P0800X
120327,0,207RG0300X
120328,0,2084P0800X
120329,0,2084P0800X
120330,0,2084P0800X
120331,0,2084P0800X
120332,0,2084P0800X
120333,0,2084P0800X
120334,0,2084P0800X
120335,0,2084P0800X
120336,0,2084P0800X
120337,0,2084P0800X
120338,0,207R00000X
120339,0,2084N0400X
120340,0,2084P0800X
120341,0,207RG0100X
120342,1,2084P0800X
120343,0,2084P0800X
120344,0,2084P0800X
120345,0,2084P0800X
120346,0,2084P0800X
120347,0,2084N0600X
120348,0,207RG0100X
120349,0,2084P0800X
120350,0,207Q00000X
120351,1,2084N0400X
120352,0,207W00000X
120353,0,2084P0800X
120354,0,2084P0800X
120355,1,2084P0800X
120356,0,2084P0800X
120357,0,2084P0800X
120358,0,2084P0800X
120359,0,2084P0800X
120360,0,2084P0800X
120361,0,2084P0800X
120362,0,2084P0800X
120363,0,2084P0800X
120364,0,207P00000X
120365,0,2084P0800X
120366,0,207R00000X
120367,0,2084P0800X
120368,1,2084P0800X
120369,0,2084P0800X
120370,0,2084P0800X
120371,0,2084N0400X
120372,0,208D00000X
120373,0,2084P0800X
120374,0,2084P0800X
120375,0,2084P0800X
120376,0,2084P0800X
120377,0,2084P0800X
120378,0,2084P0800X
120379,0,2084P0800X
120380,0,2084P0800X
120381,0,2084P0800X
120382,0,2084P0800X
120383,0,2084P0800X
120384,0,2084P0800X
120385,0,2084P0800X
120386,1,2084P0800X
120387,0,2084P0800X
120388,0,2084P0800X
120389,0,2084P0800X
120390,0,2084P0800X
120391,0,2084P0800X
120392,0,2084P0800X
120393,0,207Q00000X
120394,0,2084P0800X
120395,0,2084P0800X
120396,0,2084P0800X
120397,0,2084P0800X
120398,0,2084P0800X
120399,1,2084P0800X
120400,0,2084P0800X
120401,0,2084P0800X
120402,0,2084P0800X
120403,0,207K00000X
120404,0,2084P0800X
120405,0,2084P0800X
120406,0,2084P0800X
120407,0,2084P0800X
120408,1,2084P0800X
120409,0,2084P0800X
120410,0,122300000X
120411,0,2084P0800X
120412,0,2084P0800X
120413,0,2084P0800X
120414,0,2084P0800X
120415,0,2084P0800X
120416,1,2084P0805X
120417,1,2084P0800X
120418,1,2084P0800X
120419,0,2084P0800X
120420,0,2084P0800X
120421,0,2084P0800X
120422,0,2084P0800X
120423,0,2084P0800X
120424,0,2084P0800X
120425,0,2084P0800X
120426,0,2084P0800X
120427,0,2084P0800X
120428,0,2084P0800X
120429,0,2080P0008X
120430,0,2084P0800X
120431,0,2084P0800X
120432,0,2084P0800X
120433,0,2084P0800X
120434,0,2084P0800X
120435,0,2084V0102X
120436,0,2084P0800X
120437,0,2084P0800X
120438,0,2084P0800X
120439,0,2084P0800X
120440,0,2084P0800X
120441,0,2084P0800X
120442,0,2084P0800X
120443,0,2084P0800X
120444,0,2084P0800X
120445,0,2084P0800X
120446,0,2084P0800X
120447,0,2084P0800X
120448,0,2084P0800X
120449,0,2084P0800X
120450,0,2084P0800X
120451,0,2084P0800X
120452,0,207Q00000X
120453,0,2084P0800X
120454,0,2084P0800X
120455,0,2084P0800X
120456,0,2084P0800X
120457,0,2084P0800X
120458,0,2084P0800X
120459,0,2084P0800X
120460,0,2084P0800X
120461,0,2084N0400X
120462,0,2084P0800X
120463,0,207Q00000X
120464,0,2084P0800X
120465,0,2084P0800X
120466,0,2084P0800X
120467,0,2084P0800X
120468,1,2084N0400X
120469,0,390200000X
120470,1,2084P0800X
120471,0,207T00000X
120472,0,2084P0800X
120473,0,2084P0800X
120474,0,2084P0800X
120475,0,2084P0800X
120476,0,2084P0800X
120477,0,2084N0400X
120478,0,2084P0800X
120479,0,2084P0800X
120480,0,2084P0800X
120481,1,2084P0800X
120482,0,2084P0800X
120483,0,2084P0800X
120484,0,2084P0800X
120485,0,2084P0800X
120486,0,2084N0402X
120487,0,2084P0800X
120488,0,2084P0800X
120489,0,2084P0800X
120490,0,2084P0800X
120491,0,2084P0800X
120492,1,2084P0800X
120493,0,2084P0800X
120494,0,2084P0800X
120495,0,207V00000X
120496,0,2084P0800X
120497,0,207R00000X
120498,0,2084P0800X
120499,0,2084P0800X
120500,0,2084P0800X
120501,0,2084P0800X
120502,0,2084N0400X
120503,0,2084P0800X
120504,1,2084P0800X
120505,0,2084P0800X
120506,0,2084P0800X
120507,0,2084P0800X
120508,0,2084P0800X
120509,0,2084P0800X
120510,0,2084P0800X
120511,0,2084N0402X
120512,0,363LG0600X
120513,0,2084P0800X
120514,0,2084P0800X
120515,0,2084P0800X
120516,0,2084P0800X
120517,0,2084P0800X
120518,0,2084P0800X
120519,0,2084P0800X
120520,0,2084P0800X
120521,1,2084P0800X
120522,0,2084P0800X
120523,0,2084P0800X
120524,0,2084P0800X
120525,0,2084P0800X
120526,0,2084P0800X
120527,0,2084P0800X
120528,0,2084P0800X
120529,0,2084P0800X
120530,0,2080S0012X
120531,0,2084P0800X
120532,0,2084P0800X
120533,0,2084P0800X
120534,0,2084P0800X
120535,0,2084P0800X
120536,0,2084P0800X
120537,0,2084P0800X
120538,0,2084P0800X
120539,0,2084P0800X
120540,0,2084P0800X
120541,1,2084P0800X
120542,0,2084P0800X
120543,0,2084P0800X
120544,0,2084P0800X
120545,0,2084P0800X
120546,0,2084P0800X
120547,0,2085R0001X
120548,0,2084P0800X
120549,0,2084P0800X
120550,0,2084P0800X
120551,1,2084P0800X
120552,0,2084P0800X
120553,0,2084P0800X
120554,0,2084P0800X
120555,0,2084P0800X
120556,0,207RR0500X
120557,0,2084P0800X
120558,0,2084P0800X
120559,0,2084P0800X
120560,0,207R00000X
120561,0,208D00000X
120562,0,2084P0800X
120563,0,2084P0800X
120564,0,207RR0500X
120565,0,207Q00000X
120566,0,2084N0402X
120567,0,207RG0100X
120568,0,2085R0001X
120569,0,2084P0800X
120570,0,2084P0800X
120571,0,2084P0800X
120572,0,2084P0800X
120573,0,2084P0800X
120574,0,2084P0800X
120575,0,2084P0800X
120576,0,2084P0800X
120577,0,207RH0003X
120578,0,2084P0800X
120579,0,207R00000X
120580,0,2084P0800X
120581,0,2084N0400X
120582,0,2084P0800X
120583,0,2084P0800X
120584,0,2084P0800X
120585,1,207R00000X
120586,0,207RG0100X
120587,0,207Q00000X
120588,0,2084N0400X
120589,0,2084P0800X
120590,0,2084P0800X
120591,0,2084P0800X
120592,0,2084P0800X
120593,0,2084P0800X
120594,1,2084P0800X
120595,0,2084P0800X
120596,0,207Q00000X
120597,0,208000000X
120598,0,207R00000X
120599,1,2084P0800X
120600,0,207Q00000X
120601,0,207RH0003X
120602,0,2084P0800X
120603,0,2084P0800X
120604,0,2084P0800X
120605,0,2084P0800X
120606,0,2084P0800X
120607,0,163WP0808X
120608,0,2084P0800X
120609,0,2084P0800X
120610,0,2084P0800X
120611,0,207Q00000X
120612,0,2084P0800X
120613,0,2084P0800X
120614,0,2084P0800X
120615,0,2084P0800X
120616,0,2084P0800X
120617,0,2084P0800X
120618,0,2084P0800X
120619,0,2084P0800X
120620,0,2084P0800X
120621,0,2084P0800X
120622,0,2084P0800X
120623,0,2084P0800X
120624,0,2084P0800X
120625,0,2084P0800X
120626,0,2084P0800X
120627,0,2084P0800X
120628,0,2084P0800X
120629,0,2084P0800X
120630,0,2084P0800X
120631,1,2084P0800X
120632,1,2084P0800X
120633,0,2084N0400X
120634,0,2084P0800X
120635,0,174400000X
120636,0,2084N0400X
120637,0,2084P0800X
120638,0,2084P0800X
120639,0,2084P0800X
120640,0,2084P0800X
120641,0,2084P0800X
120642,0,2084P0800X
120643,0,207L00000X
120644,1,2084P0800X
120645,0,2084P0800X
120646,0,2084P0800X
120647,0,2084P0800X
120648,0,2084P0800X
120649,0,2084P0800X
120650,0,2084P0800X
120651,0,207R00000X
120652,0,2084P0800X
120653,0,2084P0800X
120654,0,2084P0800X
120655,0,2084P0800X
120656,0,2084P0800X
120657,0,2084P0800X
120658,0,2084P0800X
120659,0,390200000X
120660,0,2084P0800X
120661,0,2084N0400X
120662,0,2084P0800X
120663,1,2084P0800X
120664,0,2084P0800X
120665,0,2084P0800X
120666,0,207RG0300X
120667,0,2084P0800X
120668,0,2084P0800X
120669,0,2084N0400X
120670,0,2084P0800X
120671,0,2084P0804X
120672,0,2084P0800X
120673,1,2084P0800X
120674,0,2084P0800X
120675,0,2084P0800X
120676,0,2084P0800X
120677,0,2084P0800X
120678,0,2084P0800X
120679,0,2084P0800X
120680,0,2084P0800X
120681,0,207R00000X
120682,0,2084P0800X
120683,0,2085R0202X
120684,0,2084P0800X
120685,0,2084P0800X
120686,1,2084P0800X
120687,0,2084P0800X
120688,0,2084P0804X
120689,0,2084P0800X
120690,1,2084N0400X
120691,0,2084P0800X
120692,0,2084P0800X
120693,0,2084P0800X
120694,0,2084P0800X
120695,0,2084P0800X
120696,0,2084P0800X
120697,0,2084P0800X
120698,0,2084P0800X
120699,0,2084P0800X
120700,0,2084P0800X
120701,0,2084P0800X
120702,0,2084P0800X
120703,0,2084P0800X
120704,0,2084P0800X
120705,0,2084P0800X
120706,0,2084P0800X
120707,1,2084P0800X
120708,0,2084P0800X
120709,0,2084P0800X
120710,0,2084P0800X
120711,0,2084P0800X
120712,0,2084P0800X
120713,0,2084P0800X
120714,0,2084P0800X
120715,0,2084P0800X
120716,1,2084P0800X
120717,0,207RI0011X
120718,0,2084P0800X
120719,0,2084P0800X
120720,0,2084P0800X
120721,0,2084P0800X
120722,0,2084P0800X
120723,0,207RI0200X
120724,0,2084P0800X
120725,0,2084P0800X
120726,0,2084P0800X
120727,0,2084P0800X
120728,0,2084P0800X
120729,0,2084P0800X
120730,0,2084P0800X
120731,0,2084P0800X
120732,0,2084P0800X
120733,0,2084P0800X
120734,0,2084P0800X
120735,1,2084P0800X
120736,0,2084P0800X
120737,0,207N00000X
120738,0,2084P0800X
120739,0,2084P0800X
120740,0,2084P0800X
120741,0,2084P0800X
120742,0,2084P0800X
120743,0,2084P0800X
120744,0,2084P0800X
